reference_id,url,language_crawl,statement_node,subject,predicate,object,url_type,is_inferred_from,stated_in,external_id_prop,external_id,internal_urls,external_url,wikimedia_import_urls,retrieved,publication_date,is_present,difficulty,reason,author,publisher,sub_publisher,long_sub_publisher,authoritative
0338e0ca86b3cf02c4d0441ce533506d460e8122,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:10032295%20AND%20SRC:MED&resulttype=core&format=json,en,Q74470273-1E77C586-EE50-4097-B871-A92AE194FEEC,f-f excitations by resonant electron-exchange collisions in rare-earth metals,DOI,10.1103/PHYSREVLETT.55.2995,external_url,None,Q5412157,P698,10032295,"['https://pubmed.ncbi.nlm.nih.gov/10032295', 'https://www.ncbi.nlm.nih.gov/pubmed/10032295/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:10032295%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-11-11T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
36871277b6912965dfc88f925fd5d11afc2a1f66,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:26603556%20AND%20SRC:MED&resulttype=core&format=json,en,Q38990029-C5DDB60F-6884-46B6-866F-C69114903816,"Impact of different temperatures on survival and energy metabolism in the Asian citrus psyllid, Diaphorina citri Kuwayama.",author name string,Faraj Hijaz,external_url,None,Q5412157,P698,26603556,"['https://pubmed.ncbi.nlm.nih.gov/26603556', 'https://www.ncbi.nlm.nih.gov/pubmed/26603556/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:26603556%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2020-03-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
57f73a504b3cd1067ed1d9166f6d7fdd9d7ee6b9,http://europepmc.org/abstract/MED/24924715,en,Q54044617-2046D9B4-7B98-4EBC-9899-C34EC180C18E,[Utility value of a T-cell interferon-γ release assay based on recombinant Mycobacterium tuberculosis 11kD protein in the diagnosis of tuberculosis].,page(s),1161-1164,external_url,None,Q5412157,P698,24924715,"['https://pubmed.ncbi.nlm.nih.gov/24924715', 'https://www.ncbi.nlm.nih.gov/pubmed/24924715/']",http://europepmc.org/abstract/MED/24924715,[],"{'time': '+2018-05-24T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,2,0.2,Yes
29613a6c623e5b095164fd1bc158dd236ae09be4,https://pubmed.ncbi.nlm.nih.gov/10973827,en,Q33422227-F6CB3D4E-1180-466F-ABE9-D4AB2DB5059F,Virus inactivation by anilinonaphthalene sulfonate compounds and comparison with other ligands.,author name string,E W Voss,internal_url,None,Q5412157,P698,10973827,"['https://pubmed.ncbi.nlm.nih.gov/10973827', 'https://www.ncbi.nlm.nih.gov/pubmed/10973827/']",None,[],"{'time': '+2017-07-26T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
fd828aa215106309ff4e2269bfee4a35ff1cef78,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:14707247%20AND%20SRC:MED&resulttype=core&format=json,en,Q30493350-9992EAC0-A882-4D80-B6DB-51F3CDABC1CA,The stethoscope: some preliminary investigations.,author name string,Parry G,external_url,None,Q5412157,P932,1742905,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1742905', 'http://europepmc.org/articles/PMC1742905']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:14707247%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-11-17T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
99aa5b53ddf880931a3423de5ff85ea8adc262d3,http://europepmc.org/abstract/MED/18226710,en,Q47956300-4CEE2CE9-8EF5-40D0-8A0C-D2F79D2C5E98,Nasobiliary drainage for traumatic bile duct injury.,PubMed ID,18226710,external_url,None,Q5412157,P698,18226710,"['https://pubmed.ncbi.nlm.nih.gov/18226710', 'https://www.ncbi.nlm.nih.gov/pubmed/18226710/']",http://europepmc.org/abstract/MED/18226710,[],"{'time': '+2018-02-07T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,2,0.2,Yes
e8f5fcfe440033908d82202b76b8bd9ef32a0ff7,https://viaf.org/viaf/23310653,en,Q30071188-664E4D81-B476-441C-9E24-884D82565B89,Robert Stehrer,Bibliothèque nationale de France ID,16673756r,internal_url,None,Q54919,P214,23310653,['https://viaf.org/viaf/23310653'],None,[],"{'time': '+2017-11-20T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,2,-1,1,1,3,1.3,Yes
4fecd600d57e362f2c0ce6c1a71d545b91d760a0,https://api.crossref.org/works/10.1002%2FMRM.21263,en,Q36987177-920D3DCB-6DD9-4FA5-9D49-249F71300CD2,Local planar gradients with order-of-magnitude strength and speed advantage.,cites work,Measurement of atherosclerotic carotid plaque size in vivo using high resolution magnetic resonance imaging.,external_url,None,Q5188229,None,None,None,https://api.crossref.org/works/10.1002%2FMRM.21263,[],"{'time': '+2018-01-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,1,-1,1,0,2,0.2,Yes
f9cf6f9dd47f760b78f58810dcba28ae160cab64,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=3034434,en,Q42590700-24380DD1-9EDF-449F-A24C-EFA094C7C18C,Early and accurate diagnosis of sudden sensorineural hearing loss.,cites work,Combination therapy (intratympanic dexamethasone + high-dose prednisone taper) for the treatment of idiopathic sudden sensorineural hearing loss.,external_url,None,Q229883,None,None,None,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=3034434,[],"{'time': '+2018-08-16T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,0,-1,1,0,0,0.0,Yes
c0002c84da74219fc7fe395be456af06fb2ff9d0,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:5595653%20AND%20SRC:MED&resulttype=core&format=json,en,Q71904122-424C2E4A-14D7-493F-8440-69132D0D80EE,[Standard anatomo-pathological survey of the placenta in 425 cases of abortion],author name string,Bourel M,external_url,None,Q5412157,P698,5595653,"['https://pubmed.ncbi.nlm.nih.gov/5595653', 'https://www.ncbi.nlm.nih.gov/pubmed/5595653/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:5595653%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-10-22T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
bade72ba18ff5e2d1f7101fbf25c740c6a75d1ca,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:23656985%20AND%20SRC:MED&resulttype=core&format=json,en,Q53704819-58531FD3-68BF-41B7-A8D5-92C83A53E13D,Deep vein thrombosis in children.,DOI,10.12968/HMED.2013.74.SUP5.C76,external_url,None,Q5412157,P698,23656985,"['https://pubmed.ncbi.nlm.nih.gov/23656985', 'https://www.ncbi.nlm.nih.gov/pubmed/23656985/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:23656985%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2020-03-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
bd3e3301853efdadb8317103344e7264fde8d5e4,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:18238337%20AND%20SRC:MED&resulttype=core&format=json,en,Q58661433-5370D815-04A1-42E4-822A-80BE3866C3D0,Legal and ethical issues in the regulation and development of engineering achievements in medical technology. II,instance of,scholarly article,external_url,None,Q5412157,P698,18238337,"['https://pubmed.ncbi.nlm.nih.gov/18238337', 'https://www.ncbi.nlm.nih.gov/pubmed/18238337/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:18238337%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2020-01-02T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
f540ca55614b3b9681d55e09d98c53c3e381665a,https://api.crossref.org/works/10.1111%2F1749-4877.12076,en,Q35023959-D570DFBC-34DC-4CF7-A958-328DC0D6F2CD,Increasing the number of discrete character states for continuous characters generates well-resolved trees that do not reflect phylogeny.,cites work,"Global interrelationships of Plesiosauria (Reptilia, Sauropterygia) and the pivotal role of taxon sampling in determining the outcome of phylogenetic analyses",external_url,None,Q5188229,None,None,None,https://api.crossref.org/works/10.1111%2F1749-4877.12076,[],"{'time': '+2018-01-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,1,-1,1,0,2,0.2,Yes
710265e789ad5bf9ffdb6ae4091143ca5d1932f8,http://europepmc.org/abstract/MED/10198930,en,Q52177972-A72572A7-391E-47C9-A596-ECB699427EC5,Automated cervical cytology: meta-analyses of the performance of the PAPNET system.,page(s),253-264,external_url,None,Q5412157,P698,10198930,"['https://pubmed.ncbi.nlm.nih.gov/10198930', 'https://www.ncbi.nlm.nih.gov/pubmed/10198930/']",http://europepmc.org/abstract/MED/10198930,[],"{'time': '+2018-04-26T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,2,0.2,Yes
cd3500e536136bb71d3198378d505dc550f109a7,https://pubmed.ncbi.nlm.nih.gov/26312921,en,Q35757171-25F12DB3-0E19-4822-BEC4-61E66AF1AB32,Effect of methotrexate on JAK/STAT pathway activation in myeloproliferative neoplasms.,instance of,scholarly article,internal_url,None,Q5412157,P698,26312921,"['https://pubmed.ncbi.nlm.nih.gov/26312921', 'https://www.ncbi.nlm.nih.gov/pubmed/26312921/']",None,[],"{'time': '+2017-08-10T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
fea0faacd353450441c27b348797680853717f30,https://pubmed.ncbi.nlm.nih.gov/24718677,en,Q33894999-318671D5-CEB4-4D4E-9B72-4995FE15FFD6,Electron paramagnetic resonance spectroscopy of nitroxide-labeled calmodulin.,volume,33,internal_url,None,Q5412157,P698,24718677,"['https://pubmed.ncbi.nlm.nih.gov/24718677', 'https://www.ncbi.nlm.nih.gov/pubmed/24718677/']",None,[],"{'time': '+2017-07-29T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
93349f613a643240de03e03e3c5b48e96f97a71a,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=61161,en,Q33950309-3C83DCC7-853D-4FC8-910B-A3978444A601,Intrinsic near-24-h pacemaker period determines limits of circadian entrainment to a weak synchronizer in humans.,cites work,Humans in space.,external_url,None,Q229883,None,None,None,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=61161,[],"{'time': '+2018-07-05T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,0,-1,1,0,0,0.0,Yes
6a90ff81d26364c8fdcd89f5c6932c6796faa4bd,https://pubmed.ncbi.nlm.nih.gov/8996607,en,Q41315234-957785E0-8678-4D38-A466-D3CDFC90A87A,A bacteriophage model system for studying topoisomerase inhibitors.,PubMed ID,8996607,internal_url,None,Q5412157,P698,8996607,"['https://pubmed.ncbi.nlm.nih.gov/8996607', 'https://www.ncbi.nlm.nih.gov/pubmed/8996607/']",None,[],"{'time': '+2017-09-29T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
81cd9cb2eabb3f292959a4c29d2125f00db8e18f,http://europepmc.org/abstract/MED/6687432,en,Q47258303-1151FDB4-301A-4BA3-AD60-279B7A0B74E2,Ordered phosphorylation of the two 20 000 molecular weight light chains of smooth muscle myosin.,PubMed ID,6687432,external_url,None,Q5412157,P698,6687432,"['https://pubmed.ncbi.nlm.nih.gov/6687432', 'https://www.ncbi.nlm.nih.gov/pubmed/6687432/']",http://europepmc.org/abstract/MED/6687432,[],"{'time': '+2018-01-12T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,2,0.2,Yes
34172e3a924c426d031bf91984abb41bf7888022,https://api.crossref.org/works/10.1007%2FS00253-012-4498-X,en,Q51756303-1D7B18D5-F4D7-49EE-832A-A305D96673EB,Exploration of BAC versus plasmid expression vectors in recombinant CHO cells.,cites work,The absence of effect of gene copy number and mRNA level on the amount of mAb secretion from mammalian cells.,external_url,None,Q5188229,None,None,None,https://api.crossref.org/works/10.1007%2FS00253-012-4498-X,[],"{'time': '+2018-01-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,1,-1,1,0,2,0.2,Yes
ed2136c367da92286a85b92dadf3ff338b9ddef4,https://viaf.org/viaf/297132016,en,Q57176880-9EC21E6C-0134-40B6-A8D9-555B399A3B0A,Caroline F Rowland,WorldCat Identities ID,lccn-n2013014310,internal_url,None,None,P214,297132016,['https://viaf.org/viaf/297132016'],None,[],None,None,1,2,-1,1,1,3,1.3,Yes
15d3f34e4fe65db5fc062f0f998fd28b9e6cb01d,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:3902687%20AND%20SRC:MED&resulttype=core&format=json,en,Q69913405-3DC62596-33CE-46CE-93C6-AE554E1DE823,Effect of weight loss on glucose disposal in obese and obese diabetic patients,author name string,F Gomez,external_url,None,Q5412157,P698,3902687,"['https://pubmed.ncbi.nlm.nih.gov/3902687', 'https://www.ncbi.nlm.nih.gov/pubmed/3902687/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:3902687%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-10-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
8e5071dd52201a071c91028a77f0003ed7035b4e,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:5292437%20AND%20SRC:MED&resulttype=core&format=json,en,Q71082596-DBF73B23-8C87-4E92-B954-65F0CA8EF2C7,[Indirect vision with the mouth minor],instance of,scholarly article,external_url,None,Q5412157,P698,5292437,"['https://pubmed.ncbi.nlm.nih.gov/5292437', 'https://www.ncbi.nlm.nih.gov/pubmed/5292437/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:5292437%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-10-16T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
a911ea5749b0bea95aff4b73af95f1000160f24b,https://pubmed.ncbi.nlm.nih.gov/2380087,en,Q30651652-B56E417E-F7DC-48AE-9541-978700E82E0D,"Spinal cord radiation ""tolerance"": doctrine versus data.",published in,International Journal of Radiation Oncology Biology Physics,internal_url,None,Q5412157,P698,2380087,"['https://pubmed.ncbi.nlm.nih.gov/2380087', 'https://www.ncbi.nlm.nih.gov/pubmed/2380087/']",None,[],"{'time': '+2017-06-25T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
7170fc3a0b2b4d4e8b168de686756a84015c21d6,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=3130292,en,Q35088109-77326322-61AE-415C-9B73-52C3BEA54E0F,Measurement of telomere DNA content by dot blot analysis.,cites work,"Macromolecular organization of human centromeric regions reveals high-frequency, polymorphic macro DNA repeats",external_url,None,Q229883,None,None,None,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=3130292,[],"{'time': '+2018-07-08T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,0,-1,1,0,0,0.0,Yes
933b6c784e68a3abbcbb458c73735fdf0ab079c6,https://viaf.org/viaf/105008647,en,Q61456696-3F1CD45F-95FE-4DEE-8194-BDE9ABDD8761,Khaled Belkacemi,WorldCat Identities ID,viaf-105008647,internal_url,None,None,P214,105008647,['https://viaf.org/viaf/105008647'],None,[],None,None,1,2,-1,1,1,3,1.3,Yes
b5dc03714bd1cc114c48a2deacf5ebbc20595164,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:10626078%20AND%20SRC:MED&resulttype=core&format=json,en,Q73335137-2E9CFDA5-1CA2-431B-9FBC-B9C60C25FE16,Alternative therapies for patients with persistent chronic stable angina,volume,22,external_url,None,Q5412157,P932,6655320,"['https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6655320', 'http://europepmc.org/articles/PMC6655320']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:10626078%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-11-03T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
74b5606db8b75a39ef58236d5c321accae34235f,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:5609084%20AND%20SRC:MED&resulttype=core&format=json,en,Q71950923-5EB4A60F-9C8F-460B-85E6-EA0E691F4ADF,[Study of electric activity of smooth muscle of the stomach (plexus) in small ruminants. Effect of vagal stimulation],volume,59,external_url,None,Q5412157,P698,5609084,"['https://pubmed.ncbi.nlm.nih.gov/5609084', 'https://www.ncbi.nlm.nih.gov/pubmed/5609084/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:5609084%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-10-22T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
687fa0b26e9e159a310a6c12924df0b9be8824d6,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:9869312%20AND%20SRC:MED&resulttype=core&format=json,en,Q77737614-028E76D0-031A-4B11-968F-317B027F13CF,Occupational skin and respiratory diseases among hairdressers,DOI,10.5271/SJWEH.361,external_url,None,Q5412157,P698,9869312,"['https://pubmed.ncbi.nlm.nih.gov/9869312', 'https://www.ncbi.nlm.nih.gov/pubmed/9869312/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:9869312%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-12-07T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
ebb87b8184eaef587d732cc25478f3dbd93ecd73,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:13055430%20AND%20SRC:MED&resulttype=core&format=json,en,Q73163693-F7D070CE-4929-4B2B-B49E-396DAF8E974F,World Confederation for physical therapy,author name string,M O ELSON,external_url,None,Q5412157,P698,13055430,"['https://pubmed.ncbi.nlm.nih.gov/13055430', 'https://www.ncbi.nlm.nih.gov/pubmed/13055430/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:13055430%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-11-01T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
863ee1a93604a6dc29ad7cbdbba314a239efbf5f,https://pubmed.ncbi.nlm.nih.gov/12443238,en,Q52028168-745838B9-E6C0-4FCA-A717-E3B7073C622E,Interface dynamics for copper electrodeposition: the role of organic additives in the growth mode.,author,Roberto Salvarezza,internal_url,None,Q5412157,P698,12443238,"['https://pubmed.ncbi.nlm.nih.gov/12443238', 'https://www.ncbi.nlm.nih.gov/pubmed/12443238/']",None,[],"{'time': '+2018-04-20T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
72e7bd82ab562a99557ce853b36edbf1d588d85e,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=4165840,en,Q30387460-7D533F3E-4E36-49A7-A3F3-5F68528DDF3C,Integration of land-sharing and land-sparing conservation strategies through regional networking: the Mesoamerican Biological Corridor as a lifeline for carnivores in El Salvador.,cites work,ECOLOGY: Conservation Targets: Do They Help?,external_url,None,Q229883,None,None,None,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=4165840,[],"{'time': '+2018-06-20T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,0,-1,1,0,0,0.0,Yes
7b5190fbcdc780471093cf465f7de9c22f7ffc80,https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:1747423%20AND%20SRC:MED&resulttype=core&format=json,en,Q41781978-A0D7C463-42FD-465A-A260-DBA13CBF7979,[Activation of (ADP-ribose) polymerase by DNA fragmented by micrococcal nuclease and DNAase I],page(s),1599-1606,external_url,None,Q5412157,P698,1747423,"['https://pubmed.ncbi.nlm.nih.gov/1747423', 'https://www.ncbi.nlm.nih.gov/pubmed/1747423/']",https://www.ebi.ac.uk/europepmc/webservices/rest/search?query=EXT_ID:1747423%20AND%20SRC:MED&resulttype=core&format=json,[],"{'time': '+2019-09-17T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
e0d2689e514d084c364b2099f494879f4e437fcc,https://pubmed.ncbi.nlm.nih.gov/7765166,en,Q40535032-13A358F9-3CD6-42D2-8D83-D848389C5C68,Biomolecular applications of heteronuclear multidimensional NMR.,instance of,scholarly article,internal_url,None,Q5412157,P698,7765166,"['https://pubmed.ncbi.nlm.nih.gov/7765166', 'https://www.ncbi.nlm.nih.gov/pubmed/7765166/']",None,[],"{'time': '+2017-09-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
d8cc5b2a46993bbc45f92923408c9425cd7b6bbe,https://pubmed.ncbi.nlm.nih.gov/20631055,en,Q42970239-B35DCD83-2060-497B-9CD2-9D2664496512,Cyclopentenone prostaglandins with dienone structure promote cross-linking of the chemoresistance-inducing enzyme glutathione transferase P1-1.,author,Dolores Pérez-Sala,internal_url,None,Q5412157,P698,20631055,"['https://pubmed.ncbi.nlm.nih.gov/20631055', 'https://www.ncbi.nlm.nih.gov/pubmed/20631055/']",None,[],"{'time': '+2017-11-11T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,3,-1,1,0,0,0.0,Yes
c95a4c3ed81e027826234933250cf532cb6f13c4,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=267145,en,Q37164749-C63835E7-D005-41F8-A54B-E2800A4D6209,Temafloxacin disk potency and tentative interpretive criteria for susceptibility tests,cites work,Comparative antibacterial activities of temafloxacin hydrochloride (A-62254) and two reference fluoroquinolones.,external_url,None,Q229883,None,None,None,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/elink.fcgi?dbfrom=pmc&linkname=pmc_refs_pubmed&retmode=json&id=267145,[],"{'time': '+2017-09-06T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,0,-1,1,0,0,0.0,Yes
944c3e2bd92672f6ebe3e32fd4b6a6d2824ac87c,https://api.crossref.org/works/10.3109%2F13880209.2013.868495,en,Q57251703-EBAEC8DA-57AE-47D2-B116-0E98EF681422,Antimicrobial activity and chemical composition of fixed oil extracted from the body fat of the snakeSpilotes pullatus,cites work,Anti-staphylococcal plant natural products.,external_url,None,Q5188229,None,None,None,https://api.crossref.org/works/10.3109%2F13880209.2013.868495,[],"{'time': '+2018-01-21T00:00:00Z', 'timezone': 0, 'before': 0, 'after': 0, 'precision': 11, 'calendarmodel': 'http://www.wikidata.org/entity/Q1985727'}",None,1,1,-1,1,0,2,0.2,Yes
